"grid"	"year"	"month"	"day"	"L"	"L2"	"L3"	"nuSpecies"	"visit"	"y"	"siteIndex"	"yearIndex"	"bio1"	"bio5"	"bio6"	"Forest"	"Open"	"Bottom"	"Top"	"PrefOpen"	"PrefClosed"	"Agriculture"	"Habitat"	"ID_0"	"ISO"	"NAME_0"	"ID_1"	"NAME_1"	"ID_2"	"NAME_2"	"TYPE_2"	"ENGTYPE_2"	"NL_NAME_2"	"VARNAME_2"	"adm"	"adm2"	"tree_line_position"	"alpine_habitat1"	"alpine_habitat2"	"alpine_habitat3"	"alpine_habitat4"	"High"	"admN"	"admN2"	"site"	"siteyearIndex"	"samplingDays"	"Effort"	"species"	"nuVisits"	"nuObs"	"x"
67616	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8983	1	31.4525	206.2125	-197.885	210	3	58	2	2	7	58	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	562.198730103683	1	0	0	0	0	4	283	"4-283-67616"	8983	0	0	0	4	0	562014.402750693
67617	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8984	1	36.9475	215.3825	-190.7775	156	18	72	7	4	21	53	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	696.649760044098	1	0	0	0	0	4	283	"4-283-67617"	8984	0	0	0	26	0	567014.402750693
67618	2007	10	7	1	1	1	98	"2007-10-7-67618"	6673021.13526258	8985	1	38.7	215.385	-186.67	107	15	138	10	8	26	104	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	705.355847467613	1	0	0	0	0	4	283	"4-283-67618"	8985	3	0.0102040816326531	0	119	0	572014.402750693
67619	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8986	1	27.1588541666667	198.315104166667	-187.927083333333	204	6	47	3	4	10	47	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	297.630310299683	1	0	0	0	0	4	283	"4-283-67619"	8986	0	0	0	3	0	577014.402750693
67620	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8987	1	19.6625	189.165	-196.5325	226	0	0	0	0	14	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"270"	"Jevnaker"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Jevnaker"	294.055290133667	1	0	0	0	0	11	158	"11-158-67620"	8987	0	0	0	5	0	582014.402750693
67621	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8988	1	21.5625	188.6925	-195.46	224	2	0	1	1	11	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"270"	"Jevnaker"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Jevnaker"	335.391865179443	1	0	0	0	0	11	158	"11-158-67621"	8988	0	0	0	4	0	587014.402750693
67622	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8989	1	24.61	193.285	-192.305	258	1	0	0	0	16	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"274"	"Lunner"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Lunner"	459.245452537537	1	0	0	0	0	11	202	"11-202-67622"	8989	0	0	0	6	0	592014.402750693
67623	2007	8	4	10	10	1	61	"2007-8-4-67623"	6673021.13526258	8990	1	25.185	195.795	-190.6975	224	0	6	0	0	10	1	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"274"	"Lunner"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Lunner"	325.041572517395	1	0	0	0	0	11	202	"11-202-67623"	8990	3	0.163934426229508	0	60	0	597014.402750693
67624	2007	8	4	5	5	1	44	"2007-8-4-67624"	6673021.13526258	8991	1	25.6425	194.5475	-183.88	250	0	0	0	0	16	0	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"36"	"Nittedal"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Nittedal"	364.910299948883	1	0	0	0	0	2	241	"2-241-67624"	8991	1	0.113636363636364	0	17	0	602014.402750693
67625	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	8992	1	27.89	199.02	-190.9075	259	0	9	0	0	12	9	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"34"	"Nannestad"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Nannestad"	502.28101496048	1	0	0	0	0	2	231	"2-231-67625"	8992	0	0	0	6	0	607014.402750693
67626	2007	6	12	3	3	1	58	"2007-6-12-67626"	6673021.13526258	8993	1	31.1725	207.5575	-207.965	57	0	199	0	0	9	198	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"34"	"Nannestad"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Nannestad"	686.545095020676	1	0	0	0	0	2	231	"2-231-67626"	8993	2	0.0517241379310345	0	34	0	612014.402750693
67627	2007	4	6	1	1	1	91	"2007-4-6-67627"	6673021.13526258	8994	1	34.285	220.0475	-205.12	124	40	108	6	4	33	88	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"42"	"Ullensaker"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Ullensaker"	645.892729898834	1	0	0	0	0	2	377	"2-377-67627"	8994	3	0.010989010989011	0	220	0	617014.402750693
67628	2007	9	20	1	1	1	94	"2007-9-20-67628"	6673021.13526258	8995	1	31.7775	210.5675	-199.9175	200	17	52	3	5	25	45	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"42"	"Ullensaker"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Ullensaker"	640.778765050507	1	0	0	0	0	2	377	"2-377-67628"	8995	2	0.0106382978723404	0	132	0	622014.402750693
67629	2007	5	1	18	18	1	75	"2007-5-1-67629"	6673021.13526258	8996	1	30.2025	205.55	-207.255	82	11	160	0	2	5	157	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"42"	"Ullensaker"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Ullensaker"	670.747904970169	1	0	0	0	0	2	377	"2-377-67629"	8996	1	0.24	0	34	0	627014.402750693
67630	2007	9	12	5	5	1	81	"2007-9-12-67630"	6673021.13526258	8997	1	31.745	204.9325	-208.5375	53	5	187	0	0	10	184	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"35"	"Nesodden"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Nesodden"	689.571457521439	1	0	0	0	0	2	237	"2-237-67630"	8997	3	0.0617283950617284	0	83	0	632014.402750693
67631	2007	9	23	1	1	1	48	"2007-9-23-67631"	6673021.13526258	8998	1	31.9625	207.515	-218.3675	32	0	220	0	0	9	218	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"35"	"Nesodden"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Nesodden"	707.427527511597	1	0	0	0	0	2	237	"2-237-67631"	8998	2	0.0208333333333333	0	29	0	637014.402750693
67632	2007	4	1	18	20	1	130	"2007-4-1-67632"	6673021.13526258	8999	1	31.5	206.140625	-211.502604166667	153	5	76	1	1	3	75	"Forest"	"169"	"NOR"	"Norway"	"2"	"Akershus"	"35"	"Nesodden"	"Kommuner"	"Municipality"	NA	NA	"Akershus"	"Nesodden"	698.419320094681	1	0	0	0	0	2	237	"2-237-67632"	8999	20	0.153846153846154	0	389	0	642014.402750693
67634	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	9001	1	29.6525	201.185	-193.3575	269	1	0	0	0	6	0	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"114"	"Sør-Odal"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Sør-Odal"	535.69144994545	1	0	0	0	0	6	296	"6-296-67634"	9001	0	0	0	2	0	652014.402750693
67637	2007	7	2	1	1	1	55	"2007-7-2-67637"	6673021.13526258	9004	1	31.3125	205.9975	-206.5475	210	8	21	3	2	4	7	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"108"	"Kongsvinger"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Kongsvinger"	633.616960000229	1	0	0	0	0	6	168	"6-168-67637"	9004	2	0.0181818181818182	0	44	0	667014.402750693
67638	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	9005	1	30.4075	206.27	-208.2125	230	2	18	2	2	4	18	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"108"	"Kongsvinger"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Kongsvinger"	579.355787571335	1	0	0	0	0	6	168	"6-168-67638"	9005	0	0	0	16	0	672014.402750693
67639	2007	5	5	6	6	1	43	"2007-5-5-67639"	6673021.13526258	9006	1	29.52	204.5125	-202.2475	231	0	3	0	0	7	3	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"108"	"Kongsvinger"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Kongsvinger"	543.893154955673	1	0	0	0	0	6	168	"6-168-67639"	9006	2	0.13953488372093	0	21	0	677014.402750693
67640	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	9007	1	30.2275	204.5575	-191.815	256	0	1	0	0	3	1	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"108"	"Kongsvinger"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Kongsvinger"	543.95934747467	1	0	0	0	0	6	168	"6-168-67640"	9007	0	0	0	6	0	682014.402750693
67641	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	9008	1	32.425	206.665	-205.345	188	0	0	0	0	7	0	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"108"	"Kongsvinger"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Kongsvinger"	623.844652279282	1	0	0	0	0	6	168	"6-168-67641"	9008	0	0	0	3	0	687014.402750693
67642	2007	NA	NA	NA	NA	NA	NA	NA	6673021.13526258	9009	1	30.3525	204.9575	-199.2275	229	0	0	0	0	2	0	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"108"	"Kongsvinger"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Kongsvinger"	581.654979969788	1	0	0	0	0	6	168	"6-168-67642"	9009	0	0	0	8	0	692014.402750693
67805	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9010	1	55.7075	196.735	-66.8575	245	27	0	24	24	9	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"132"	"Fusa"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Fusa"	275.918150056076	1	0	0	0	0	7	101	"7-101-67805"	9010	0	0	0	4	0	322014.402750693
67807	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9011	1	58.085	199.1375	-67.0825	224	25	0	10	15	2	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"136"	"Kvinnherad"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Kvinnherad"	288.09066980486	1	0	0	0	0	7	177	"7-177-67807"	9011	0	0	0	17	0	332014.402750693
67811	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9012	1	17.1325	180.5725	-127.08	71	182	0	24	24	18	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"136"	"Kvinnherad"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Kvinnherad"	91.5033095062259	0.48	0.48	0.04	0	0	7	177	"7-177-67811"	9012	0	0	0	54	0	352014.402750693
67813	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9014	1	-1.03	168.5225	-159.81	64	156	1	6	10	7	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"141"	"Odda"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Odda"	190.542094996643	0.6	0.08	0.28	0.04	0	7	252	"7-252-67813"	9014	0	0	0	18	0	362014.402750693
67814	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9015	1	8.0675	185.745	-155.92	134	114	2	63	46	53	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"141"	"Odda"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Odda"	277.813555117798	0.76	0.24	0	0	0	7	252	"7-252-67814"	9015	0	0	0	10	0	367014.402750693
67815	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9016	1	-6.7775	182.515	-179.105	31	183	0	17	11	23	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"141"	"Odda"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Odda"	52.3976824615479	0.36	0.4	0.24	0	0	7	252	"7-252-67815"	9016	0	0	0	23	0	372014.402750693
67816	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9017	1	-22.575	170.7125	-199.335	4	250	0	7	7	2	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"141"	"Odda"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Odda"	-378.78296225281	0.12	0.08	0.8	0	0	7	252	"7-252-67816"	9017	0	0	0	9	0	377014.402750693
67818	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9019	1	-37.1826923076923	157.25	-230.014423076923	0	236	0	1	0	0	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"151"	"Ullensvang"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Ullensvang"	-367.57423739929	0	0.04	0.96	0	0	7	378	"7-378-67818"	9019	0	0	0	3	0	387014.402750693
67820	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9021	1	-32.6033653846154	169.807692307692	-233.891826923077	0	262	0	26	7	0	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"151"	"Ullensvang"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Ullensvang"	-291.34347271118	0	0.56	0.44	0	0	7	378	"7-378-67820"	9021	0	0	0	1	0	397014.402750693
67821	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9022	1	-33.7307692307692	173.415865384615	-239.1875	0	256	0	5	3	0	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"127"	"Eidfjord"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Eidfjord"	-281.35104761963	0	0.24	0.76	0	0	7	66	"7-66-67821"	9022	0	0	0	2	0	402014.402750693
67822	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9023	1	-33.975	170.4475	-239.6175	0	224	0	8	0	0	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"127"	"Eidfjord"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Eidfjord"	-219.65399292297	0	0.24	0.76	0	0	7	66	"7-66-67822"	9023	0	0	0	1	0	407014.402750693
67823	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9024	1	-32.6875	173.365	-236.1375	0	252	0	32	5	0	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"127"	"Eidfjord"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Eidfjord"	-252.63337283936	0	0.48	0.52	0	0	7	66	"7-66-67823"	9024	0	0	0	3	0	412014.402750693
67824	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9025	1	-31.2425	182.4	-242.9125	0	251	0	39	10	0	0	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"127"	"Eidfjord"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Eidfjord"	-144.58014265442	0	1	0	0	0	7	66	"7-66-67824"	9025	0	0	0	2	0	417014.402750693
67825	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9026	1	-31.455	184.3075	-249.04	0	231	0	14	6	0	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	-117.16290554504	0	1	0	0	0	4	250	"4-250-67825"	9026	0	0	0	1	0	422014.402750693
67827	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9028	1	-29.61	185.0025	-250.5	0	221	0	114	42	0	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	-110.45960762634	0	1	0	0	0	4	250	"4-250-67827"	9028	0	0	0	6	0	432014.402750693
67829	2007	8	7	4	5	1.25	13	"2007-8-7-67829"	6668021.13526258	9030	1	-29.185	183.2475	-242.2575	0	237	0	86	7	0	0	"Open"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-194.0471011261	0	1	0	0	0	16	361	"16-361-67829"	9030	1	0.384615384615385	0	6	0	442014.402750693
67830	2007	8	7	3	3	1	3	"2007-8-7-67830"	6668021.13526258	9031	1	-26.5925	183.3075	-235.52	0	236	0	81	35	0	0	"Open"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-217.07633278198	0	0.84	0.16	0	0	16	361	"16-361-67830"	9031	1	1	0	1	0	447014.402750693
67831	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9032	1	-21.1375	182.595	-232.7175	0	273	0	155	121	0	0	"Top"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-131.51466326599	0	0.84	0.16	0	0	16	361	"16-361-67831"	9032	0	0	0	3	0	452014.402750693
67832	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9033	1	-18.8925	172.5225	-239.31	0	186	0	159	128	0	0	"Top"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-15.1509578704799	0	1	0	0	0	16	361	"16-361-67832"	9033	0	0	0	4	0	457014.402750693
67833	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9034	1	-20.1275	181.6125	-229.725	0	243	0	114	47	0	0	"Open"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-217.82650466919	0	0.96	0.04	0	0	16	361	"16-361-67833"	9034	0	0	0	2	0	462014.402750693
67834	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9035	1	-16.905	184.7475	-227.15	0	257	0	205	101	0	0	"Top"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-145.33074275818	0	1	0	0	0	16	361	"16-361-67834"	9035	0	0	0	1	0	467014.402750693
67835	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9036	1	-12.8	186.625	-218.7525	46	229	0	176	128	11	0	"Top"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-90.0273152862499	0.12	0.88	0	0	0	16	361	"16-361-67835"	9036	0	0	1	2	1	472014.402750693
67836	2007	7	13	4	4	1	18	"2007-7-13-67836"	6668021.13526258	9037	1	-7.99	185.28	-210.42	116	153	0	114	92	38	0	"Open"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-51.1600249389601	0.4	0.56	0.04	0	0	16	361	"16-361-67836"	9037	1	0.222222222222222	1	15	3	477014.402750693
67837	2007	4	30	1	1	1	11	"2007-4-30-67837"	6668021.13526258	9038	1	-7.9375	184.6675	-209.6325	74	201	11	97	129	22	11	"Open"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-98.46295012817	0.32	0.68	0	0	0	16	361	"16-361-67837"	9038	1	0.0909090909090909	1	7	1	482014.402750693
67838	2007	8	25	1	1	1	10	"2007-8-25-67838"	6668021.13526258	9039	1	-13.3025	180.5125	-221.4725	2	235	0	160	160	2	0	"Top"	"169"	"NOR"	"Norway"	"16"	"Telemark"	"381"	"Tinn"	"Kommuner"	"Municipality"	NA	NA	"Telemark"	"Tinn"	-166.09665007935	0	1	0	0	0	16	361	"16-361-67838"	9039	2	0.1	1	7	1	487014.402750693
67839	2007	6	16	4	5	1.25	6	"2007-6-16-67839"	6668021.13526258	9040	1	-14.6575	177.565	-227.035	10	247	0	226	204	8	0	"Top"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	-185.22694971313	0.04	0.96	0	0	0	4	250	"4-250-67839"	9040	1	0.833333333333333	1	2	1	492014.402750693
67840	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9041	1	3.975	180.49	-202.53	170	118	0	87	111	66	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	143.624152337646	0.68	0.32	0	0	0	4	250	"4-250-67840"	9041	0	0	0	1	0	497014.402750693
67841	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9042	1	21.79	190.8075	-186.17	243	14	0	3	3	71	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	491.9862800354	0.958333333333333	0.0416666666666667	0	0	0	4	250	"4-250-67841"	9042	0	0	0	11	0	502014.402750693
67842	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9043	1	16.81	192.2625	-197.3475	271	1	0	0	1	67	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	426.73128285675	1	0	0	0	0	4	250	"4-250-67842"	9043	0	0	0	1	0	507014.402750693
67843	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9044	1	8.8925	187.665	-211.825	243	37	0	36	36	72	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"75"	"Nore og Uvdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Nore og Uvdal"	255.273632337952	1	0	0	0	0	4	250	"4-250-67843"	9044	0	0	0	4	0	512014.402750693
67844	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9045	1	13.0275	190.51	-203.2675	232	42	0	37	40	109	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"79"	"Sigdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Sigdal"	255.34969742279	1	0	0	0	0	4	314	"4-314-67844"	9045	0	0	0	4	0	517014.402750693
67845	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9046	1	26.895	204.4525	-191.0575	245	15	1	9	12	89	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"79"	"Sigdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Sigdal"	553.327295066833	1	0	0	0	0	4	314	"4-314-67845"	9046	0	0	0	3	0	522014.402750693
67846	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9047	1	28.7625	207.4625	-195.16	273	16	0	11	12	50	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"79"	"Sigdal"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Sigdal"	542.281834918976	1	0	0	0	0	4	314	"4-314-67846"	9047	0	0	0	4	0	527014.402750693
67847	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9048	1	29.5825	202.2625	-191.7075	274	12	0	4	6	38	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"70"	"Krødsherad"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Krødsherad"	662.309189768982	1	0	0	0	0	4	169	"4-169-67847"	9048	0	0	0	1	0	532014.402750693
67848	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9049	1	31.38	200.69	-193.37	162	31	0	28	29	39	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"70"	"Krødsherad"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Krødsherad"	724.615799898148	1	0	0	0	0	4	169	"4-169-67848"	9049	0	0	0	20	0	537014.402750693
67849	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9050	1	33.2825	205.7175	-200.34	170	45	1	35	36	9	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"70"	"Krødsherad"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Krødsherad"	753.870257533646	1	0	0	0	0	4	169	"4-169-67849"	9050	0	0	0	37	0	542014.402750693
67850	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9051	1	27.5525	202.4725	-189.695	287	2	0	0	0	34	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"70"	"Krødsherad"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Krødsherad"	501.14403266983	1	0	0	0	0	4	169	"4-169-67850"	9051	0	0	0	3	0	547014.402750693
67851	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9052	1	27.345	197.5975	-183.77	269	2	0	0	0	25	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"72"	"Modum"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Modum"	489.370214883423	1	0	0	0	0	4	222	"4-222-67851"	9052	0	0	0	4	0	552014.402750693
67852	2007	NA	NA	NA	NA	NA	NA	NA	6668021.13526258	9053	1	31.8	202.34	-184.3125	277	0	0	0	0	17	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	530.954812472534	1	0	0	0	0	4	283	"4-283-67852"	9053	0	0	0	1	0	557014.402750693
67853	2007	5	4	1	1	1	68	"2007-5-4-67853"	6668021.13526258	9054	1	33.3025	207.755	-191.14	248	4	13	1	1	0	13	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	567.257574960327	1	0	0	0	0	4	283	"4-283-67853"	9054	1	0.0147058823529412	0	54	0	562014.402750693
67854	2007	4	8	1	1	1	171	"2007-4-8-67854"	6668021.13526258	9055	1	39.7325	214.35	-189.19	99	3	146	1	1	14	138	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"77"	"Ringerike"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ringerike"	752.121839982414	1	0	0	0	0	4	283	"4-283-67854"	9055	3	0.00584795321637427	0	482	0	567014.402750693
